fund_code,name,std_price,set_date,type,type_detail,set_amount,risk_grade,risk_grade_txt,company_name
K55234B26221,IBK평생설계다보스글로벌고배당연금증권종류 C-e[주식],2406.04,20160623,글로벌주식,해외주식형,6,2,높은 위험,아이비케이자산운용
KR5301722280,미래에셋차이나인프라섹터증권모투자신탁(주식),531.04,20070803,신흥아시아주식,해외주식형,52,2,높은 위험,미래에셋자산운용
KR5301917823,미래에셋차이나본토증권자투자신탁 1(UH)(주식),1773.37,20090202,중국주식,해외주식형,20,2,높은 위험,미래에셋자산운용
KR5228762369,우리글로벌이머징증권자투자신탁2[주식](운용),1266.45,20071119,신흥국주식,해외주식형,28,3,다소 높은 위험,우리자산운용
K55223C05887,KB스타미국나스닥100인덱스증권자투자신탁(주식-파생형)(H)S-P,2647.83,20180108,북미주식,해외주식형,53,2,높은 위험,케이비자산운용
KR5104A16696,브이아이중국4차산업증권자투자신탁 1[주식]A,552.53,20110401,중국주식,해외주식형,30,2,높은 위험,브이아이자산운용
K55303DN1879,마이다스글로벌리더스성장주증권자투자신탁(UH)C-P2,1535.78,20220930,글로벌주식,해외주식형,0,2,높은 위험,마이다스에셋자산운용
KR5223A11422,KB중국본토A주증권자투자신탁(주식)C,1127.39,20110322,중국주식,해외주식형,2,2,높은 위험,케이비자산운용
K55229BA8807,이스트스프링차이나드래곤AShare증권자투자신탁(H)[주식]클래스S-P2(연금저축),1012.20,20160324,중국주식,해외주식형,1,2,높은 위험,이스트스프링자산운용
K55230B58453,슈로더선진국중소형주증권투자신탁H(주식-재간접형)종류S-P,1525.37,20150909,글로벌주식,해외주식형,0,2,높은 위험,슈로더투자신탁운용
KR5301734343,미래에셋EasternEURICs업종대표증권자투자신탁 1(주식)종류C-e,1400.76,20070907,신흥국주식,해외주식형,1,2,높은 위험,미래에셋자산운용
KR5207813985,교보악사파워브라질증권모투자신탁 1(주식),878.85,20080407,중남미주식,해외주식형,5,1,매우 높은 위험,교보악사자산운용
KR5210671719,신한동남아시아증권자투자신탁 1(H)[주식](종류),963.76,20070403,동남아주식,해외주식형,25,4,보통 위험,신한자산운용
KR5234972234,IBK포춘중국고배당증권자투자신탁2[주식]종류A,887.19,20101115,중국주식,해외주식형,11,2,높은 위험,아이비케이자산운용
K55216B12129,DB차이나본토RQFII증권자투자신탁(H)[주식]ClassC-E,958.77,20150402,중국주식,해외주식형,3,2,높은 위험,디비자산운용
K55235B39973,피델리티글로벌테크놀로지증권자투자신탁(주식-재간접형)종류C3,3025.25,20150617,정보기술섹터,해외주식형,168,2,높은 위험,피델리티자산운용
KR5210A30387,신한차이나오퍼튜니티증권자투자신탁(H)[주식](종류A-u2),1161.93,20091021,중국주식,해외주식형,0,2,높은 위험,신한자산운용
K55105B21844,삼성아문디유럽중소형증권모투자신탁[주식-재간접형],1568.32,20150428,유럽주식,해외주식형,11,2,높은 위험,삼성자산운용
K55104CJ9920,브이아이오리진글로벌이머징마켓증권자투자신탁H[주식-재간접형]C-E,1051.41,20190215,신흥국주식,해외주식형,0,2,높은 위험,브이아이자산운용
KR5210AK0707,신한동유럽플러스증권자투자신탁(H)[주식](종류C-e),921.22,20170920,신흥유럽주식,해외주식형,0,2,높은 위험,신한자산운용
KR5205723582,미래에셋삼바브라질증권자투자신탁[주식]종류C1,577.60,20070808,브라질주식,해외주식형,8,1,매우 높은 위험,미래에셋자산운용
K55301BC5059,미래에셋베트남증권모투자신탁(주식),2208.63,20160509,신흥아시아주식,해외주식형,743,1,매우 높은 위험,미래에셋자산운용
K55101BX3986,한국투자글로벌전기차&배터리증권투자신탁(주식)(C3),1665.80,20171026,에너지섹터,해외주식형,216,1,매우 높은 위험,한국투자신탁운용
K55232BV8872,NH-Amundi인도네시아포커스증권투자신탁[주식]Class C-P2e(퇴직연금),980.70,20171025,기타국가주식,해외주식형,72,3,다소 높은 위험,엔에이치아문디자산운용
KR5364AE9734,에셋플러스글로벌리치투게더증권자투자신탁 1(주식) 종류A,2280.46,20080707,글로벌주식,해외주식형,"1,138",2,높은 위험,에셋플러스자산운용
K55206DM3023,키움글로벌구독경제증권자투자신탁2(UH)[주식],1221.29,20210831,글로벌주식,해외주식형,2,2,높은 위험,키움투자자산운용
K55105B33484,삼성인도중소형FOCUS증권자투자신탁H[주식-파생형]C4,2611.93,20151119,인도주식,해외주식형,7,2,높은 위험,삼성자산운용
K55237B46487,한화러시아증권자투자신탁(주식-재간접형)S-P클래스,1402.96,20150728,러시아주식,해외주식형,0,1,매우 높은 위험,한화자산운용
K55105C42293,삼성베트남증권자투자신탁H[주식-파생형]Cw,1578.96,20180419,베트남주식,해외주식형,1,2,높은 위험,삼성자산운용
K55237B24906,한화천연자원증권자투자신탁(주식)A-E클래스,2044.85,20150518,멀티&#47;기타섹터,해외주식형,5,2,높은 위험,한화자산운용
K55105B48953,삼성노무라일본증권전환형자투자신탁 1[주식](Cp(퇴직연금)),1824.58,20150807,일본주식,해외주식형,2,2,높은 위험,삼성자산운용
KR5210663476,신한동유럽플러스증권모투자신탁[주식],929.35,20070314,신흥유럽주식,해외주식형,99,2,높은 위험,신한자산운용
K55235DI6977,피델리티지속가능아시아증권자투자신탁(주식-재간접형)종류A,832.11,20210716,아시아퍼시픽주식(ex J),해외주식형,11,2,높은 위험,피델리티자산운용
K55237B46693,한화천연자원증권자투자신탁(주식)P클래스,2667.57,20160311,멀티&#47;기타섹터,해외주식형,3,2,높은 위험,한화자산운용
K55370BK9784,AB셀렉트미국증권투자신탁(주식-재간접형)종류S-P,2301.49,20130204,북미주식,해외주식형,2,3,다소 높은 위험,얼라이언스번스틴자산운용
K55223B30168,KB러시아대표성장주증권자투자신탁(주식)A-E,1043.75,20150526,러시아주식,해외주식형,14,2,높은 위험,케이비자산운용
K55229B06512,이스트스프링다이나믹재팬증권자투자신탁(H)[주식-재간접형]클래스A,1970.81,20150319,일본주식,해외주식형,1,2,높은 위험,이스트스프링자산운용
KR5235690710,피델리티미국증권자투자신탁(주식-재간접형)A,1906.47,20070517,북미주식,해외주식형,156,2,높은 위험,피델리티자산운용
K55207BV6117,교보악사로보테크증권자투자신탁 1(H)[주식]ClassCe,1816.50,20170914,산업재섹터,해외주식형,33,2,높은 위험,교보악사자산운용
K55223CO5620,KB글로벌ESG성장리더스증권자투자신탁(주식)(H)C-퇴직e,1507.15,20190611,글로벌주식,해외주식형,16,2,높은 위험,케이비자산운용
K55206CO3147,키움글로벌코어밸류증권자투자신탁2[주식]C-Pe,1441.74,20190516,기타국가주식,해외주식형,0,2,높은 위험,키움투자자산운용
K55104DM0741,브이아이아시아모빌리티밸류체인목표전환형증권투자신탁2[주식혼합],1003.88,20210830,아시아퍼시픽주식,해외주식형,120,2,높은 위험,브이아이자산운용
K55105BT2204,삼성픽테4차산업글로벌디지털증권자투자신탁H[주식-재간접형]Ce,1688.06,20170727,멀티&#47;기타섹터,해외주식형,6,2,높은 위험,삼성자산운용
KR5223667928,KB스타유로인덱스증권자투자신탁(주식-파생형)A,1749.13,20070327,유럽주식,해외주식형,24,2,높은 위험,케이비자산운용
K55301CD9976,미래에셋차이나H레버리지1.5증권투자신탁(주식-파생재간접형)종류S,391.41,20180904,중국주식,해외주식형,11,1,매우 높은 위험,미래에셋자산운용
K55101CA2687,한국투자글로벌전기차&배터리증권투자신탁(주식)(C-R),1342.28,20180802,에너지섹터,해외주식형,441,1,매우 높은 위험,한국투자신탁운용
K55301B91958,미래에셋다이와연금넥스트AP증권자투자신탁(주식),992.36,20151211,아시아퍼시픽주식,해외주식형,2,3,다소 높은 위험,미래에셋자산운용
K55105B21927,삼성아문디유럽중소형증권자투자신탁H[주식-재간접형]_Cw,1319.40,20150504,유럽주식,해외주식형,0,2,높은 위험,삼성자산운용
KR5235996778,피델리티아시아증권자투자신탁(주식)종류C 5,1765.29,20070517,아시아퍼시픽주식(ex J),해외주식형,153,2,높은 위험,피델리티자산운용
KR5212AZ4882,파인만글로벌인프라증권자투자신탁[H](주식-재간접형),1153.21,20150422,산업재섹터,해외주식형,1,3,다소 높은 위험,파인만자산운용
KR5306AL9082,다올중국1등주증권자투자신탁[주식]종류Ce,1439.04,20140127,중국주식,해외주식형,97,2,높은 위험,다올자산운용
KR5235AF3857,피델리티글로벌배당인컴증권자투자신탁(주식-재간접형)종류C1,1623.14,20130220,글로벌주식,해외주식형,10,2,높은 위험,피델리티자산운용
K55101BP1824,한국투자베트남그로스증권자투자신탁(주식)(A-G),1543.23,20170921,베트남주식,해외주식형,0,2,높은 위험,한국투자신탁운용
K55364BQ4407,에셋플러스알파로보글로벌인컴증권자투자신탁 1-1(주식)종류Ae,1761.12,20170703,글로벌주식,해외주식형,1,2,높은 위험,에셋플러스자산운용
K55105BU1112,삼성미국S&P500인덱스증권자투자신탁UH[주식]_C-Pe,2430.29,20180219,북미주식,해외주식형,104,2,높은 위험,삼성자산운용
K55236CW9676,한국밸류글로벌리서치배당인컴증권자투자신탁(주식)(S),1638.20,20200224,글로벌주식,해외주식형,3,2,높은 위험,한국투자밸류자산운용
K55365DR9204,KCGI아시아테크놀로지증권자투자신탁[주식]종류A,1461.25,20220323,정보기술섹터,해외주식형,2,2,높은 위험,케이씨지아이자산운용
KR5206960217,키움러시아익스플로러증권투자신탁 1[주식]C5,1229.61,20070521,러시아주식,해외주식형,49,1,매우 높은 위험,키움투자자산운용
K55105BA7352,삼성미국S&P500인덱스증권자투자신탁UH[주식]_C-P,2488.99,20170529,북미주식,해외주식형,4,2,높은 위험,삼성자산운용
KR5302AF5306,베어링차이나셀렉트증권자투자신탁[UH](주식-재간접형)ClassAe,1254.14,20130730,중국주식,해외주식형,0,2,높은 위험,베어링자산운용
K55216BR4026,DB글로벌차세대모빌리티증권자투자신탁(UH)[주식]C&#47;A-E,2318.44,20170628,정보기술섹터,해외주식형,9,2,높은 위험,디비자산운용
K55232DL6843,NH-Amundi글로벌AI산업증권자투자신탁(UH)[주식-재간접형]ClassCe,1025.41,20210805,글로벌주식,해외주식형,5,2,높은 위험,엔에이치아문디자산운용
KR5105175578,삼성글로벌Water증권자투자신탁 1[주식-재간접형](Ce),1481.60,20130820,멀티&#47;기타섹터,해외주식형,2,2,높은 위험,삼성자산운용
K55229BP2472,이스트스프링차이나드래곤AShare증권자투자신탁(H)[주식]클래스C-G,845.31,20171107,중국주식,해외주식형,0,2,높은 위험,이스트스프링자산운용
K55305CY9563,유경플레인바닐라글로벌자산배분증권자투자신탁(주식)ClassC-P2,1758.07,20200102,글로벌주식,해외주식형,6,2,높은 위험,유경피에스지자산운용
K55235BP5691,피델리티글로벌테크놀로지증권자투자신탁(주식-재간접형)종류CG,3098.59,20170523,정보기술섹터,해외주식형,1,2,높은 위험,피델리티자산운용
KR5107249595,우리차이나본토주식증권자투자신탁H(주식)C4,740.33,20100915,중국주식,해외주식형,2,2,높은 위험,우리자산운용
K55301B92089,미래에셋다이와연금넥스트AP증권자투자신탁(주식)종류C-P2,963.00,20151217,아시아퍼시픽주식,해외주식형,1,3,다소 높은 위험,미래에셋자산운용
K55232B19956,NH-Amundi중국본토뉴이코노미증권자투자신탁H[주식]Class Ce,953.84,20160314,중국주식,해외주식형,4,2,높은 위험,엔에이치아문디자산운용
KR5232785000,NH-Amundi러-브증권자투자신탁[주식]ClassA1,815.07,20080211,신흥국주식,해외주식형,20,1,매우 높은 위험,엔에이치아문디자산운용
KR5101814998,한국투자글로벌브랜드파워증권자투자신탁 1(주식)(C),1808.70,20080522,글로벌주식,해외주식형,5,2,높은 위험,한국투자신탁운용
K55301BE6980,미래에셋TIGER글로벌헬스케어증권상장지수투자신탁(주식-파생형)(합성),23342.37,20160629,헬스케어섹터,해외주식형,160,2,높은 위험,미래에셋자산운용
K55216BT3174,DB차이나증권투자신탁 1[주식]ClassA-E,797.61,20171206,중국주식,해외주식형,1,2,높은 위험,디비자산운용
K55223CO5505,KB글로벌ESG성장리더스증권자투자신탁(주식)(H)C2,978.50,20210618,글로벌주식,해외주식형,1,2,높은 위험,케이비자산운용
K55101BD5118,한국투자웰링턴글로벌퀄리티증권자투자신탁H(주식)(C),2090.74,20160520,글로벌주식,해외주식형,12,3,다소 높은 위험,한국투자신탁운용
KR5232761746,NH-Amundi차이나포르테증권자투자신탁[주식],725.95,20071116,중국주식,해외주식형,8,1,매우 높은 위험,엔에이치아문디자산운용
K55216BW1090,DB글로벌핀테크증권자투자신탁(UH)[주식]_C&#47;C-PE,1386.71,20190808,정보기술섹터,해외주식형,0,2,높은 위험,디비자산운용
KR5212AZ4841,파인만글로벌인프라증권모투자신탁(주식-재간접형),1480.61,20150422,멀티&#47;기타섹터,해외주식형,2,2,높은 위험,파인만자산운용
K55301B58676,미래에셋인도중소형포커스증권자투자신탁 1(주식)종류F,3973.88,20161024,인도주식,해외주식형,59,2,높은 위험,미래에셋자산운용
K55206E01648,키움KOSEF미국나스닥100증권상장지수투자신탁[주식](H),16023.06,20230310,북미주식,해외주식형,130,2,높은 위험,키움투자자산운용
K55105B89882,삼성픽테글로벌메가트렌드증권자투자신탁UH[주식-재간접형]_S,2178.31,20160902,글로벌주식,해외주식형,0,2,높은 위험,삼성자산운용
K55306BZ2575,다올중국1등주증권자투자신탁[주식]종류CW,979.74,20171103,중국주식,해외주식형,1,2,높은 위험,다올자산운용
K55223C29952,KB다이나믹4차산업EMP증권자투자신탁(주식-재간접형)C4,1010.20,20180518,멀티&#47;기타섹터,해외주식형,71,2,높은 위험,케이비자산운용
