"fund_code","stock","stock_foreign","bond","bond_foreign","investment","etc"
K55366B28805,0.0,0.0,0.0,0.0,98.76,1.24
K55366B28813,0.0,0.0,0.0,0.0,98.76,1.24
K55366B28847,0.0,0.0,0.0,0.0,98.76,1.24
K55366B28854,0.0,0.0,0.0,0.0,98.76,1.24
K55366B28862,0.0,0.0,0.0,0.0,98.76,1.24
K55366B28904,0.0,0.0,0.0,0.0,98.76,1.24
K55366B28912,0.0,0.0,0.0,0.0,98.76,1.24
K55366B28920,0.0,0.0,0.0,0.0,98.76,1.24
K55366B28946,0.0,0.0,0.0,0.0,98.9,1.1
K55366B28953,0.0,0.0,0.0,0.0,98.9,1.1
K55366B28961,0.0,0.0,0.0,0.0,98.9,1.1
K55366B29001,0.0,0.0,0.0,0.0,98.9,1.1
K55366B29019,0.0,0.0,0.0,0.0,98.9,1.1
K55366B29050,0.0,0.0,0.0,0.0,98.9,1.1
K55366B29068,0.0,0.0,0.0,0.0,98.9,1.1
K55366B29076,0.0,0.0,0.0,0.0,98.9,1.1
K55366B29092,0.0,0.0,0.0,0.0,98.42,1.58
K55366B29100,0.0,0.0,0.0,0.0,98.42,1.58
K55366B29118,0.0,0.0,0.0,0.0,98.42,1.58
K55366B29126,0.0,0.0,0.0,0.0,98.42,1.58
K55366B29134,0.0,0.0,0.0,0.0,98.42,1.58
K55366B29142,0.0,0.0,0.0,0.0,98.42,1.58
K55366B29167,0.0,0.0,0.0,0.0,98.42,1.58
K55366B29175,0.0,0.0,0.0,0.0,98.42,1.58
K55366B29217,0.0,0.0,0.0,0.0,98.42,1.58
K55366B29225,0.0,0.0,0.0,0.0,98.42,1.58
K55366B29233,0.0,0.0,0.0,0.0,98.42,1.58
K55366B34209,0.0,0.0,0.0,0.0,98.75,1.25
K55366B34217,0.0,0.0,0.0,0.0,98.75,1.25
K55366B34225,0.0,0.0,0.0,0.0,98.75,1.25
K55366B36238,0.0,0.0,0.0,0.0,98.76,1.24
K55366B36246,0.0,0.0,0.0,0.0,98.9,1.1
K55366B36253,0.0,0.0,0.0,0.0,98.42,1.58
K55366B44596,0.0,0.0,0.0,0.0,98.65,1.35
K55366B44604,0.0,0.0,0.0,0.0,99.23,0.77
K55366B44612,0.0,0.0,0.0,0.0,97.67,2.33
K55366B44638,0.0,0.0,0.0,0.0,97.68,2.32
K55366B44653,0.0,0.0,0.0,0.0,99.45,0.55
K55366B44661,0.0,0.0,0.0,0.0,83.12,16.88
K55366B44679,0.0,0.0,0.0,0.0,97.38,2.62
K55366B44695,0.0,0.0,0.0,0.0,97.98,2.02
K55366B44703,0.0,0.0,0.0,0.0,97.98,2.02
K55366B44729,0.0,0.0,0.0,0.0,97.98,2.02
K55366BJ1236,0.0,0.0,0.0,0.0,97.68,2.32
K55366BO1858,0.0,0.0,0.0,0.0,94.68,5.32
K55366BO1866,0.0,0.0,0.0,0.0,94.68,5.32
K55366BO1874,0.0,0.0,0.0,0.0,94.68,5.32
K55366BO1882,0.0,0.0,0.0,0.0,94.68,5.32
K55366BO1890,0.0,0.0,0.0,0.0,94.68,5.32
K55366BO1932,0.0,0.0,0.0,0.0,94.68,5.32
K55366BO1940,0.0,0.0,0.0,0.0,94.68,5.32
K55366BO1957,0.0,0.0,0.0,0.0,94.68,5.32
K55366BO1965,0.0,0.0,0.0,0.0,94.68,5.32
K55366BR3364,0.0,0.0,0.0,0.0,97.67,2.33
K55366BR3422,0.0,0.0,0.0,0.0,99.45,0.55
K55366BT9385,0.0,0.0,0.0,0.0,97.68,2.32
K55366BT9435,0.0,0.0,0.0,0.0,98.76,1.24
K55366BT9468,0.0,0.0,0.0,0.0,98.76,1.24
K55366BT9559,0.0,0.0,0.0,0.0,98.9,1.1
K55366BT9575,0.0,0.0,0.0,0.0,98.9,1.1
K55366BT9633,0.0,0.0,0.0,0.0,98.42,1.58
K55366BT9641,0.0,0.0,0.0,0.0,98.42,1.58
K55366BT9666,0.0,0.0,0.0,0.0,97.98,2.02
K55366BT9674,0.0,0.0,0.0,0.0,97.98,2.02
K55366BU2858,0.0,0.0,0.0,0.0,94.68,5.32
K55366BU2866,0.0,0.0,0.0,0.0,94.68,5.32
K55366BU2874,0.0,0.0,0.0,0.0,98.75,1.25
K55366BU2882,0.0,0.0,0.0,0.0,98.75,1.25
K55366BU3088,0.0,0.0,0.0,0.0,97.38,2.62
K55366BU3096,0.0,0.0,0.0,0.0,97.38,2.62
K55366BU3120,0.0,0.0,0.0,0.0,97.67,2.33
K55366BU4250,0.0,0.0,0.0,0.0,99.45,0.55
K55366BU9556,0.0,0.0,0.0,0.0,98.15,1.85
K55366BU9564,0.0,0.0,0.0,0.0,98.15,1.85
K55366BU9572,0.0,0.0,0.0,0.0,98.15,1.85
K55366BU9580,0.0,0.0,0.0,0.0,98.15,1.85
K55366BU9598,0.0,0.0,0.0,0.0,98.15,1.85
K55366BU9614,0.0,0.0,0.0,0.0,98.65,1.35
K55366BU9622,0.0,0.0,0.0,0.0,98.65,1.35
K55366BU9648,0.0,0.0,0.0,0.0,97.5,2.5
K55366BU9655,0.0,0.0,0.0,0.0,97.5,2.5
K55366BU9663,0.0,0.0,0.0,0.0,97.5,2.5
K55366BU9671,0.0,0.0,0.0,0.0,97.5,2.5
K55366BU9689,0.0,0.0,0.0,0.0,97.5,2.5
K55366BU9705,0.0,0.0,0.0,0.0,99.23,0.77
K55366BU9713,0.0,0.0,0.0,0.0,99.23,0.77
K55366BU9739,0.0,0.0,0.0,0.0,97.17,2.83
K55366BU9747,0.0,0.0,0.0,0.0,97.17,2.83
K55366BU9754,0.0,0.0,0.0,0.0,97.17,2.83
K55366BU9762,0.0,0.0,0.0,0.0,97.17,2.83
K55366BU9770,0.0,0.0,0.0,0.0,97.17,2.83
K55366BU9796,0.0,0.0,0.0,0.0,83.12,16.88
K55366BU9804,0.0,0.0,0.0,0.0,83.12,16.88
K55366BU9812,0.0,0.0,0.0,0.0,80.24,19.76
K55366BU9820,0.0,0.0,0.0,0.0,80.24,19.76
K55366BU9838,0.0,0.0,0.0,0.0,80.24,19.76
K55366C87437,0.0,0.0,0.0,0.0,97.08,2.92
K55366C87452,0.0,0.0,0.0,0.0,97.08,2.92
K55366C87460,0.0,0.0,0.0,0.0,97.08,2.92
K55366C87528,0.0,0.0,0.0,0.0,97.08,2.92
K55366C87569,0.0,0.0,0.0,0.0,97.08,2.92
K55366C87577,0.0,0.0,0.0,0.0,97.08,2.92
K55366C87585,0.0,0.0,0.0,0.0,97.08,2.92
K55366C87593,0.0,0.0,0.0,0.0,97.08,2.92
K55366C87601,0.0,0.0,0.0,0.0,97.08,2.92
K55366C87635,0.0,0.0,0.0,0.0,97.08,2.92
K55366C87650,0.0,0.0,0.0,0.0,99.09,0.91
K55366C87668,0.0,0.0,0.0,0.0,99.09,0.91
K55366C87676,0.0,0.0,0.0,0.0,99.09,0.91
K55366C87700,0.0,0.0,0.0,0.0,99.09,0.91
K55366C87718,0.0,0.0,0.0,0.0,99.09,0.91
K55366C87726,0.0,0.0,0.0,0.0,99.09,0.91
K55366C87767,0.0,0.0,0.0,0.0,99.09,0.91
K55366C87775,0.0,0.0,0.0,0.0,99.09,0.91
K55366C87783,0.0,0.0,0.0,0.0,99.09,0.91
K55366C87809,0.0,0.0,0.0,0.0,99.09,0.91
K55366C87817,0.0,0.0,0.0,0.0,99.09,0.91
K55366C87833,0.0,0.0,0.0,0.0,99.09,0.91
K55368B00362,1.51,0.0,76.33,0.0,4.22,17.94
K55368B00370,1.51,0.0,76.33,0.0,4.22,17.94
K55368B00388,1.51,0.0,76.33,0.0,4.22,17.94
K55368B00438,1.51,0.0,76.33,0.0,4.22,17.94
K55368B00446,1.51,0.0,76.33,0.0,4.22,17.94
K55368B00917,1.51,0.0,76.33,0.0,4.22,17.94
K55368B35327,1.51,0.0,76.32,0.0,4.22,17.95
K55368B35335,1.51,0.0,76.33,0.0,4.22,17.94
K55368B35343,1.51,0.0,76.33,0.0,4.22,17.94
K55368BK8772,1.51,0.0,76.33,0.0,4.22,17.94
K55368BK8780,1.51,0.0,76.33,0.0,4.22,17.94
K55368BL3301,95.97,0.0,0.0,0.0,1.91,2.12
K55368BR0681,87.3,0.0,0.0,0.0,0.0,12.7
K55368BR0707,87.3,0.0,0.0,0.0,0.0,12.7
K55368BR0715,87.3,0.0,0.0,0.0,0.0,12.7
K55368BR0723,87.3,0.0,0.0,0.0,0.0,12.7
K55368BR0822,87.3,0.0,0.0,0.0,0.0,12.7
K55368BR0848,87.3,0.0,0.0,0.0,0.0,12.7
K55368BR0905,86.91,0.0,0.0,0.0,0.0,13.09
K55368BU7053,1.51,0.0,76.33,0.0,4.22,17.94
K55368BU8879,87.42,0.0,0.0,0.0,0.0,12.58
K55368C41687,95.93,0.0,0.0,0.0,1.91,2.16
K55368C41695,95.93,0.0,0.0,0.0,1.91,2.16
K55368C41703,95.93,0.0,0.0,0.0,1.91,2.16
K55368C41760,95.93,0.0,0.0,0.0,1.91,2.16
K55368C41794,95.93,0.0,0.0,0.0,1.91,2.16
K55368C41844,95.93,0.0,0.0,0.0,1.91,2.16
K55368CE0396,95.97,0.0,0.0,0.0,1.91,2.12
K55368CN0478,1.51,0.0,76.33,0.0,4.22,17.94
K55368D36511,0.0,0.0,0.0,0.0,77.99,22.01
K55368D36529,0.0,0.0,0.0,0.0,77.99,22.01
K55368D36537,0.0,0.0,0.0,0.0,77.99,22.01
K55368D36552,0.0,0.0,0.0,0.0,77.99,22.01
K55368D36560,0.0,0.0,0.0,0.0,77.99,22.01
K55368D36586,0.0,0.0,0.0,0.0,77.99,22.01
K55368D36602,0.0,0.0,0.0,0.0,77.99,22.01
K55368D36628,0.0,0.0,0.0,0.0,77.99,22.01
K55368D36636,0.0,0.0,0.0,0.0,77.99,22.01
K55368D36644,0.0,0.0,0.0,0.0,77.99,22.01
K55368D36651,0.0,0.0,0.0,0.0,77.99,22.01
K55368D36669,0.0,0.0,0.0,0.0,77.99,22.01
K55368D36677,0.0,0.0,0.0,0.0,77.99,22.01
K55368DF2069,87.42,0.0,0.0,0.0,0.0,12.58
K55368DH8205,15.05,0.33,68.23,0.0,3.03,13.36
K55368DH8213,15.05,0.33,68.23,0.0,3.03,13.36
K55368DH8221,15.05,0.33,68.23,0.0,3.03,13.36
K55368DH8304,15.05,0.33,68.23,0.0,3.03,13.36
K55368DH8312,15.05,0.33,68.23,0.0,3.03,13.36
K55368DH8346,15.05,0.33,68.23,0.0,3.03,13.36
K55368DH8452,15.05,0.33,68.23,0.0,3.03,13.36
K55368DH8460,15.05,0.33,68.23,0.0,3.03,13.36
K55368DH8478,15.05,0.33,68.23,0.0,3.03,13.36
K55368DH8486,15.05,0.33,68.23,0.0,3.03,13.36
K55368DH8494,15.05,0.33,68.23,0.0,3.03,13.36
K55368DP4345,0.0,0.0,83.6,0.0,0.74,15.66
K55368DP4352,0.0,0.0,83.6,0.0,0.74,15.66
K55368DP4360,0.0,0.0,83.6,0.0,0.74,15.66
K55368DP4386,0.0,0.0,83.6,0.0,0.74,15.66
K55368DP4394,0.0,0.0,83.6,0.0,0.74,15.66
K55368DP4410,0.0,0.0,83.6,0.0,0.74,15.66
K55368DP4451,0.0,0.0,83.62,0.0,0.74,15.64
K55368DP4469,0.0,0.0,83.61,0.0,0.74,15.65
K55368DQ9814,0.0,0.0,0.0,0.0,90.74,9.26
K55368DQ9822,0.0,0.0,0.0,0.0,90.74,9.26
K55368DQ9830,0.0,0.0,0.0,0.0,90.74,9.26
K55368DQ9855,0.0,0.0,0.0,0.0,90.74,9.26
K55368DQ9863,0.0,0.0,0.0,0.0,90.74,9.26
K55368DQ9889,0.0,0.0,0.0,0.0,90.74,9.26
K55368DQ9913,0.0,0.0,0.0,0.0,90.74,9.26
K55368DQ9921,0.0,0.0,0.0,0.0,90.74,9.26
K55368DQ9939,0.0,0.0,0.0,0.0,90.74,9.26
K55368DQ9947,0.0,0.0,0.0,0.0,90.74,9.26
K55368DQ9954,0.0,0.0,0.0,0.0,90.74,9.26
K55368DQ9962,0.0,0.0,0.0,0.0,90.74,9.26
K55368DQ9970,0.0,0.0,0.0,0.0,90.74,9.26
K55368DS8681,95.56,0.0,0.0,0.0,0.7,3.74
K55368DS8756,95.56,0.0,0.0,0.0,0.7,3.74
K55368E49967,0.0,0.0,95.17,0.0,0.0,4.83
K55370B03370,0.0,97.98,0.0,0.0,0.0,2.02
K55370B03396,0.0,98.51,0.0,0.0,0.0,1.49
K55370B03404,0.0,97.71,0.0,0.0,0.0,2.29
K55370B49555,0.0,97.98,0.0,0.0,0.0,2.02
K55370B49563,0.0,97.71,0.0,0.0,0.0,2.29
K55370BC3258,0.0,97.71,0.0,0.0,0.0,2.29
K55370BC3266,0.0,97.71,0.0,0.0,0.0,2.29
K55370BC3274,0.0,97.71,0.0,0.0,0.0,2.29
K55370BC3282,0.0,97.71,0.0,0.0,0.0,2.29
K55370BC3308,0.0,97.71,0.0,0.0,0.0,2.29
K55370BC3316,0.0,97.71,0.0,0.0,0.0,2.29
K55370BC3324,0.0,97.71,0.0,0.0,0.0,2.29
K55370BC3332,0.0,97.71,0.0,0.0,0.0,2.29
K55370BC3357,0.0,97.71,0.0,0.0,0.0,2.29
K55370BC3365,0.0,97.71,0.0,0.0,0.0,2.29
K55370BC3373,0.0,97.71,0.0,0.0,0.0,2.29
K55370BC3522,0.0,97.71,0.0,0.0,0.0,2.29
K55370BK9768,0.0,98.43,0.0,0.0,0.0,1.57
K55370BK9776,0.0,98.43,0.0,0.0,0.0,1.57
K55370BK9784,0.0,98.43,0.0,0.0,0.0,1.57
K55370BU1755,0.0,97.98,0.0,0.0,0.0,2.02
K55370BU1789,0.0,97.98,0.0,0.0,0.0,2.02
K55370BU1821,0.0,97.71,0.0,0.0,0.0,2.29
K55370BU1847,0.0,97.71,0.0,0.0,0.0,2.29
K55370BU1938,0.0,98.43,0.0,0.0,0.0,1.57
K55370BU1953,0.0,98.43,0.0,0.0,0.0,1.57
K55370BU1979,0.0,97.71,0.0,0.0,0.0,2.29
K55370BU1987,0.0,97.71,0.0,0.0,0.0,2.29
K55370CU3099,0.0,97.3,0.0,0.0,0.0,2.7
K55370CU3107,0.0,97.3,0.0,0.0,0.0,2.7
K55370CU3115,0.0,97.3,0.0,0.0,0.0,2.7
K55370CU3123,0.0,97.3,0.0,0.0,0.0,2.7
K55370CU3131,0.0,97.3,0.0,0.0,0.0,2.7
K55370CU3156,0.0,97.3,0.0,0.0,0.0,2.7
K55370CU3172,0.0,97.3,0.0,0.0,0.0,2.7
K55370CU3180,0.0,97.3,0.0,0.0,0.0,2.7
K55370CU3222,0.0,97.3,0.0,0.0,0.0,2.7
K55370CU3248,0.0,97.3,0.0,0.0,0.0,2.7
K55370CU3263,0.0,97.3,0.0,0.0,0.0,2.7
K55370CU3289,0.0,97.3,0.0,0.0,0.0,2.7
K55370D73486,0.0,96.84,0.0,0.0,0.0,3.16
K55370D73494,0.0,96.84,0.0,0.0,0.0,3.16
K55370D73502,0.0,96.84,0.0,0.0,0.0,3.16
K55370D73510,0.0,96.84,0.0,0.0,0.0,3.16
K55370D73528,0.0,96.84,0.0,0.0,0.0,3.16
K55370D73536,0.0,96.84,0.0,0.0,0.0,3.16
K55370D73544,0.0,96.84,0.0,0.0,0.0,3.16
K55370D73569,0.0,96.84,0.0,0.0,0.0,3.16
K55370D73577,0.0,96.84,0.0,0.0,0.0,3.16
K55370D73585,0.0,96.84,0.0,0.0,0.0,3.16
K55370D73593,0.0,96.84,0.0,0.0,0.0,3.16
K55370D73619,0.0,96.84,0.0,0.0,0.0,3.16
K55370D73627,0.0,96.84,0.0,0.0,0.0,3.16
K55370D73635,0.0,96.84,0.0,0.0,0.0,3.16
K55370D88062,0.0,98.7,0.0,0.0,0.0,1.3
K55370D88070,0.0,98.7,0.0,0.0,0.0,1.3
K55370D88088,0.0,98.7,0.0,0.0,0.0,1.3
K55370DF8492,0.0,97.69,0.0,0.0,0.0,2.31
K55370DF8500,0.0,97.69,0.0,0.0,0.0,2.31
K55370DF8518,0.0,97.69,0.0,0.0,0.0,2.31
K55370DF8559,0.0,97.69,0.0,0.0,0.0,2.31
K55370DF8567,0.0,97.69,0.0,0.0,0.0,2.31
K55370DF8591,0.0,97.69,0.0,0.0,0.0,2.31
K55370DF8609,0.0,97.69,0.0,0.0,0.0,2.31
K55370DF8633,0.0,97.69,0.0,0.0,0.0,2.31
K55370DF8658,0.0,97.69,0.0,0.0,0.0,2.31
K55370DL4691,0.0,97.66,0.0,0.0,0.0,2.34
K55370DL4741,0.0,97.66,0.0,0.0,0.0,2.34
K55370DL4758,0.0,97.66,0.0,0.0,0.0,2.34
K55370DL4790,0.0,97.66,0.0,0.0,0.0,2.34
K55370DL4816,0.0,97.66,0.0,0.0,0.0,2.34
K55370DU9889,0.0,98.71,0.0,0.0,0.0,1.29
K55370DU9954,0.0,98.71,0.0,0.0,0.0,1.29
K55370DV0010,0.0,98.7,0.0,0.0,0.0,1.3
K55370DV0044,0.0,95.01,0.0,0.0,0.0,4.99
K55370DV0119,0.0,95.01,0.0,0.0,0.0,4.99
K55373BN5125,86.53,0.0,0.0,0.0,0.0,13.47
K55373BN5133,86.53,0.0,0.0,0.0,0.0,13.47
K55373BT1938,86.53,0.0,0.0,0.0,0.0,13.47
K55373C64556,57.97,22.69,0.0,0.0,0.0,19.34
K55373C64564,57.97,22.69,0.0,0.0,0.0,19.34
K55373C64580,57.97,22.69,0.0,0.0,0.0,19.34
K55373C64598,57.97,22.69,0.0,0.0,0.0,19.34
K55373C64606,57.97,22.69,0.0,0.0,0.0,19.34
K55373C64630,57.97,22.69,0.0,0.0,0.0,19.34
K55373C69738,57.97,22.69,0.0,0.0,0.0,19.34
K55373C86336,70.62,0.0,0.0,0.0,24.57,4.81
K55373C99685,86.53,0.0,0.0,0.0,0.0,13.47
K55373C99693,86.53,0.0,0.0,0.0,0.0,13.47
K55373CA9220,86.53,0.0,0.0,0.0,4.24,9.23
K55373CA9238,86.53,0.0,0.0,0.0,4.24,9.23
K55373CA9246,86.53,0.0,0.0,0.0,4.24,9.23
K55373CJ8033,94.22,0.0,0.0,0.0,0.0,5.78
K55373CJ8819,87.01,0.0,0.0,0.0,0.0,12.99
K55373CM4433,0.0,0.0,17.31,0.0,0.0,82.69
K55373CM4441,0.0,0.0,17.31,0.0,0.0,82.69
K55373CM4458,0.0,0.0,17.31,0.0,0.0,82.69
K55373CM4466,0.0,0.0,17.31,0.0,0.0,82.69
K55373CM4474,0.0,0.0,17.31,0.0,0.0,82.69
K55373CM4516,0.0,0.0,17.31,0.0,0.0,82.69
K55373CM4524,0.0,0.0,17.31,0.0,0.0,82.69
K55373CM4532,0.0,0.0,17.31,0.0,0.0,82.69
K55373CM4557,0.0,0.0,17.31,0.0,0.0,82.69
K55373CM4565,0.0,0.0,17.31,0.0,0.0,82.69
K55373CP5262,0.0,0.0,17.31,0.0,0.0,82.69
K55373DA1069,2.25,0.0,0.0,0.0,81.85,15.9
K55373DA1085,2.25,0.0,0.0,0.0,81.85,15.9
K55373DA1101,2.25,0.0,0.0,0.0,81.85,15.9
K55373DA1176,2.25,0.0,0.0,0.0,81.85,15.9
K55373DA1200,2.25,0.0,0.0,0.0,81.85,15.9
K55373DA1218,2.25,0.0,0.0,0.0,81.85,15.9
K55373DA1226,2.25,0.0,0.0,0.0,81.85,15.9
K55373DC9912,87.66,0.0,0.0,0.0,0.0,12.34
K55373DC9920,87.66,0.0,0.0,0.0,0.0,12.34
K55373DC9938,87.66,0.0,0.0,0.0,0.0,12.34
K55373DC9946,87.66,0.0,0.0,0.0,0.0,12.34
K55373DC9953,87.66,0.0,0.0,0.0,0.0,12.34
K55373DD0019,87.66,0.0,0.0,0.0,0.0,12.34
K55373DE9365,2.1,0.0,0.0,0.0,76.53,21.37
K55373DE9381,2.1,0.0,0.0,0.0,76.53,21.37
K55373DE9407,2.14,0.0,0.0,0.0,76.54,21.32
K55373DE9464,2.1,0.0,0.0,0.0,76.53,21.37
K55373DE9472,2.1,0.0,0.0,0.0,76.53,21.37
K55373DE9506,2.1,0.0,0.0,0.0,76.53,21.37
K55373DE9514,2.1,0.0,0.0,0.0,76.53,21.37
K55373DE9522,2.1,0.0,0.0,0.0,76.53,21.37
K55373DU6130,97.48,0.0,0.0,0.0,0.0,2.52
K553F0E44480,87.15,0.0,0.0,0.0,0.0,12.85
K553F0E44514,88.7,0.0,0.0,0.0,0.0,11.3
K553F0E44589,88.7,0.0,0.0,0.0,0.0,11.3
K553F0E44654,88.7,0.0,0.0,0.0,0.0,11.3
K553H6E00222,98.5,0.0,0.0,0.0,0.0,1.5
K553H6E00230,99.17,0.0,0.0,0.0,0.0,0.83
K553H6E00248,99.17,0.0,0.0,0.0,0.0,0.83
K553H6E00404,99.17,0.0,0.0,0.0,0.0,0.83
K553H6E00420,99.17,0.0,0.0,0.0,0.0,0.83
K553H6E00438,99.17,0.0,0.0,0.0,0.0,0.83
K553H6E00453,99.17,0.0,0.0,0.0,0.0,0.83
K553H6E00461,99.17,0.0,0.0,0.0,0.0,0.83
K553H6E00479,99.17,0.0,0.0,0.0,0.0,0.83
K553H6E00487,99.17,0.0,0.0,0.0,0.0,0.83
K553H6E00495,99.17,0.0,0.0,0.0,0.0,0.83
K553H6E00503,99.17,0.0,0.0,0.0,0.0,0.83
K553H6E00511,99.17,0.0,0.0,0.0,0.0,0.83
K553H6E00529,99.17,0.0,0.0,0.0,0.0,0.83
K553H6E00537,99.17,0.0,0.0,0.0,0.0,0.83
K553H6E00545,99.17,0.0,0.0,0.0,0.0,0.83
K553J1DC7918,98.33,0.0,0.0,0.0,0.0,1.67
K553J1DC7926,98.82,0.0,0.0,0.0,0.0,1.18
K553J1DC7934,98.82,0.0,0.0,0.0,0.0,1.18
K553J1DC7942,98.82,0.0,0.0,0.0,0.0,1.18
K553J1DC7967,98.82,0.0,0.0,0.0,0.0,1.18
K553J1DC7975,98.82,0.0,0.0,0.0,0.0,1.18
K553J1DC7983,98.82,0.0,0.0,0.0,0.0,1.18
K553J1DC7991,98.82,0.0,0.0,0.0,0.0,1.18
K553J1DC8007,98.82,0.0,0.0,0.0,0.0,1.18
K553J1DC8015,98.82,0.0,0.0,0.0,0.0,1.18
K553J1DC8023,98.82,0.0,0.0,0.0,0.0,1.18
K553J1DC8031,98.82,0.0,0.0,0.0,0.0,1.18
K553J1DC8049,98.82,0.0,0.0,0.0,0.0,1.18
K553J1DC8056,98.82,0.0,0.0,0.0,0.0,1.18
K553J1DC8064,98.82,0.0,0.0,0.0,0.0,1.18
K553J1DC8072,98.82,0.0,0.0,0.0,0.0,1.18
K553J1DC8080,98.82,0.0,0.0,0.0,0.0,1.18
K553J1DJ0270,88.0,0.0,0.0,0.0,1.37,10.63
K553J1DJ0288,91.17,0.0,0.0,0.0,0.0,8.83
K553J1DO1974,93.44,0.0,0.0,0.0,0.0,6.56
K553J1DP1767,99.46,0.0,0.0,0.0,0.0,0.54
K553J1DT1904,0.0,89.73,0.0,0.0,9.66,0.61
K553J1DT1912,0.0,98.57,0.0,0.0,0.54,0.89
K553J1DW4846,95.09,0.0,0.0,0.0,0.0,4.91
K553J1E23876,14.12,84.22,0.0,0.0,0.0,1.66
K553N9BU5486,97.56,0.0,0.0,0.0,0.0,2.44
K553N9BU5494,97.56,0.0,0.0,0.0,0.0,2.44
K553N9BU5502,97.56,0.0,0.0,0.0,0.0,2.44
K553N9BU5528,97.56,0.0,0.0,0.0,0.0,2.44
K553N9BU5536,97.56,0.0,0.0,0.0,0.0,2.44
K553N9BU5551,97.56,0.0,0.0,0.0,0.0,2.44
K553N9BU5577,97.56,0.0,0.0,0.0,0.0,2.44
K553N9BU5601,97.56,0.0,0.0,0.0,0.0,2.44
K553N9BU5627,97.56,0.0,0.0,0.0,0.0,2.44
K553N9BU5635,97.56,0.0,0.0,0.0,0.0,2.44
K553N9BU5650,97.56,0.0,0.0,0.0,0.0,2.44
K553N9BU5676,97.56,0.0,0.0,0.0,0.0,2.44
K553N9BU5684,97.56,0.0,0.0,0.0,0.0,2.44
K553N9BU5692,97.56,0.0,0.0,0.0,0.0,2.44
K553N9BX3710,99.01,0.0,0.0,0.0,0.0,0.99
K553N9BX3728,99.01,0.0,0.0,0.0,0.0,0.99
K553N9BX3744,99.01,0.0,0.0,0.0,0.0,0.99
K553N9BX3769,99.01,0.0,0.0,0.0,0.0,0.99
K553N9BX3827,97.77,0.0,0.0,0.0,0.0,2.23
K553N9BX3843,97.77,0.0,0.0,0.0,0.0,2.23
K553N9BX3850,97.77,0.0,0.0,0.0,0.0,2.23
K553N9BX3884,97.77,0.0,0.0,0.0,0.0,2.23
K553N9BX3892,97.77,0.0,0.0,0.0,0.0,2.23
K553N9BX4130,99.05,0.0,0.0,0.0,0.0,0.95
K553N9BX4148,99.05,0.0,0.0,0.0,0.0,0.95
K553N9BX4155,99.05,0.0,0.0,0.0,0.0,0.95
K553N9BX4163,99.05,0.0,0.0,0.0,0.0,0.95
K553N9BX4171,99.05,0.0,0.0,0.0,0.0,0.95
K553N9C64897,95.85,0.0,0.0,0.0,0.0,4.15
K553N9C64905,95.85,0.0,0.0,0.0,0.0,4.15
K553N9C64913,95.85,0.0,0.0,0.0,0.0,4.15
K553N9C64921,95.85,0.0,0.0,0.0,0.0,4.15
K553N9C64947,95.85,0.0,0.0,0.0,0.0,4.15
K553N9C72205,95.85,0.0,0.0,0.0,0.0,4.15
K553N9CA6107,97.21,0.0,0.0,0.0,0.0,2.79
K553N9CA6115,97.21,0.0,0.0,0.0,0.0,2.79
K553N9CA6123,97.21,0.0,0.0,0.0,0.0,2.79
K553N9CA6131,97.21,0.0,0.0,0.0,0.0,2.79
K553N9CA6164,97.21,0.0,0.0,0.0,0.0,2.79
K553N9D68490,98.98,0.0,0.0,0.0,0.0,1.02
K553N9D71551,98.98,0.0,0.0,0.0,0.0,1.02
K553N9D71569,98.98,0.0,0.0,0.0,0.0,1.02
K553N9D71585,98.98,0.0,0.0,0.0,0.0,1.02
K553N9D71593,98.98,0.0,0.0,0.0,0.0,1.02
K553N9D71619,98.98,0.0,0.0,0.0,0.0,1.02
K553N9D71643,98.98,0.0,0.0,0.0,0.0,1.02
K553N9D71650,98.98,0.0,0.0,0.0,0.0,1.02
K553N9DB7848,98.98,0.0,0.0,0.0,0.0,1.02
K553N9DB7855,98.98,0.0,0.0,0.0,0.0,1.02
K553N9DB7863,98.98,0.0,0.0,0.0,0.0,1.02
K553N9DB7871,98.98,0.0,0.0,0.0,0.0,1.02
K553N9DB7889,98.98,0.0,0.0,0.0,0.0,1.02
K553N9DH6752,98.98,0.0,0.0,0.0,0.0,1.02
K553N9E27494,98.76,0.0,0.0,0.0,0.0,1.24
K553N9E96812,0.0,0.0,0.0,0.0,0.0,0.0
K553W5E03377,0.0,0.0,0.0,0.0,99.99,0.01
K553W5E03385,0.0,0.0,0.0,0.0,99.99,0.01
K553W5E03393,0.0,0.0,0.0,0.0,99.99,0.01
K553W5E03401,0.0,0.0,0.0,0.0,99.98,0.02
K553W5E03419,0.0,0.0,0.0,0.0,99.98,0.02
K553W5E03427,0.0,0.0,0.0,0.0,99.98,0.02
K553W5E17260,95.38,0.0,0.0,0.0,0.0,4.62
K553W5E17286,95.42,0.0,0.0,0.0,0.0,4.58
K553W5E17294,95.42,0.0,0.0,0.0,0.0,4.58
K553W5E17302,95.42,0.0,0.0,0.0,0.0,4.58
K553W5E17328,95.42,0.0,0.0,0.0,0.0,4.58
K553W5E17336,95.42,0.0,0.0,0.0,0.0,4.58
K553W5E17369,95.42,0.0,0.0,0.0,0.0,4.58
K553W5E17377,95.42,0.0,0.0,0.0,0.0,4.58
